Source,Source City,Source Country,Target,Target City,Target Country,Weight
LEJ,Leipzig/Halle,Germany,FRA,Frankfurt,Germany,5472
LHR,London (GB),UK,FRA,Frankfurt,Germany,1708
FRA,Frankfurt,Germany,IAD,Washington,USA,7440
FRA,Frankfurt,Germany,JFK,New York,USA,12400
FRA,Frankfurt,Germany,KIX,Osaka,Japan,7440
MEX,Mexico City,Mexico,FRA,Frankfurt,Germany,17600
MUC,Munich,Germany,ARN,Stockholm,Sweden,9760
MUC,Munich,Germany,BOD,Bordeaux,France,210
FRA,Frankfurt,Germany,LYS,Lyon,France,1152
FRA,Frankfurt,Germany,MLA,Malta,Malta,3168
FRA,Frankfurt,Germany,MSQ,Minsk,Belarus,3782
FRA,Frankfurt,Germany,NCE,Nice,France,10614
FRA,Frankfurt,Germany,PEK,Beijing,China,5760
FRA,Frankfurt,Germany,RIX,Riga,Latvia,1440
FRA,Frankfurt,Germany,STR,Stuttgart,Germany,1960
MUC,Munich,Germany,HAM,Hamburg,Germany,1750
MUC,Munich,Germany,NAP,Naples (IT),Italy,2350
GVA,Geneva,Switzerland,DUS,Duesseldorf,Germany,2898
HAJ,Hanover,Germany,STR,Stuttgart,Germany,506
HAM,Hamburg,Germany,OSL,Oslo,Norway,1950
HAM,Hamburg,Germany,VIE,Vienna,Austria,5040
IAD,Washington,USA,FRA,Frankfurt,Germany,7440
NAP,Naples (IT),Italy,MUC,Munich,Germany,2350
NUE,Nuremberg,Germany,DUS,Duesseldorf,Germany,7735
PMI,Palma de Mallorca,Spain,FRA,Frankfurt,Germany,610
JFK,New York,USA,FRA,Frankfurt,Germany,12400
JNB,Johannesburg,South Africa,CPT,Cape Town,South Africa,12400
KIX,Osaka,Japan,FRA,Frankfurt,Germany,7440
KWI,Kuwait,Kuwait,AUH,Abu Dhabi,United Arab Emirates,4080
LYS,Lyon,France,FRA,Frankfurt,Germany,1152
MAN,Manchester (GB),UK,MUC,Munich,Germany,5700
MLA,Malta,Malta,FRA,Frankfurt,Germany,3168
MSQ,Minsk,Belarus,FRA,Frankfurt,Germany,3782
STR,Stuttgart,Germany,TXL,Berlin,Germany,26596
MUC,Munich,Germany,DRS,Dresden,Germany,144
TXL,Berlin,Germany,STR,Stuttgart,Germany,26596
ZRH,Zurich,Switzerland,FRA,Frankfurt,Germany,10080
ZRH,Zurich,Switzerland,HAM,Hamburg,Germany,4300
MUC,Munich,Germany,MAN,Manchester (GB),UK,5700
MUC,Munich,Germany,NCE,Nice,France,1850
MUC,Munich,Germany,PAD,Paderborn/Lippstadt,Germany,1550
MUC,Munich,Germany,SJJ,Sarajevo,Bosnia and Herzegovina,2480
MUC,Munich,Germany,VIE,Vienna,Austria,6954
NCE,Nice,France,FRA,Frankfurt,Germany,10614
NCE,Nice,France,MUC,Munich,Germany,1850
NCL,Newcastle (GB),UK,DUS,Duesseldorf,Germany,1350
OSL,Oslo,Norway,HAM,Hamburg,Germany,1950
PAD,Paderborn/Lippstadt,Germany,MUC,Munich,Germany,1550
PEK,Beijing,China,FRA,Frankfurt,Germany,5760
RIX,Riga,Latvia,FRA,Frankfurt,Germany,1440
AGP,Malaga,Spain,FRA,Frankfurt,Germany,3888
ARN,Stockholm,Sweden,MUC,Munich,Germany,2800
BIO,Bilbao,Spain,FRA,Frankfurt,Germany,2592
BRU,Brussels,Belgium,STR,Stuttgart,Germany,3036
SJJ,Sarajevo,Bosnia and Herzegovina,MUC,Munich,Germany,2480
STR,Stuttgart,Germany,BUD,Budapest,Hungary,850
STR,Stuttgart,Germany,CDG,Paris,France,1540
STR,Stuttgart,Germany,DUS,Duesseldorf,Germany,184
STR,Stuttgart,Germany,FRA,Frankfurt,Germany,1890
STR,Stuttgart,Germany,HAJ,Hanover,Germany,506
TXL,Berlin,Germany,CDG,Paris,France,3650
VIE,Vienna,Austria,HAM,Hamburg,Germany,5040
VIE,Vienna,Austria,MUC,Munich,Germany,6954
CGN,Cologne/Bonn,Germany,HAM,Hamburg,Germany,200
CGN,Cologne/Bonn,Germany,TXL,Berlin,Germany,24034
AMS,Amsterdam,Netherlands,FRA,Frankfurt,Germany,9760
DUS,Duesseldorf,Germany,LHR,London (GB),UK,800
DUS,Duesseldorf,Germany,NCE,Nice,France,200
BCN,Barcelona (ES),Spain,DUS,Duesseldorf,Germany,280
BCN,Barcelona (ES),Spain,MUC,Munich,Germany,2016
BHX,Birmingham (GB),UK,DUS,Duesseldorf,Germany,3850
BRE,Bremen,Germany,CDG,Paris,France,2400
EDI,Edinburgh,UK,FRA,Frankfurt,Germany,3888
EWR,New York,USA,MUC,Munich,Germany,3294
FCO,Rome (IT),Italy,FRA,Frankfurt,Germany,1952
FLR,Florence (IT),Italy,MUC,Munich,Germany,4450
FRA,Frankfurt,Germany,AGP,Malaga,Spain,3888
BSL,Euroairport,Switzerland,MUC,Munich,Germany,4450
CDG,Paris,France,BRE,Bremen,Germany,2400
CDG,Paris,France,FRA,Frankfurt,Germany,16958
CDG,Paris,France,HAM,Hamburg,Germany,976
DEL,Delhi,India,FRA,Frankfurt,Germany,12400
DTW,Detroit,USA,FRA,Frankfurt,Germany,7440
FRA,Frankfurt,Germany,BIO,Bilbao,Spain,2592
DUS,Duesseldorf,Germany,BCN,Barcelona (ES),Spain,280
DUS,Duesseldorf,Germany,BHX,Birmingham (GB),UK,3850
DUS,Duesseldorf,Germany,LEJ,Leipzig/Halle,Germany,3772
DUS,Duesseldorf,Germany,PRG,Prague,Czech Republic,2700
DUS,Duesseldorf,Germany,TXL,Berlin,Germany,26230
ESB,Ankara,Turkey,MUC,Munich,Germany,6912
FCO,Rome (IT),Italy,FRA,Frankfurt,Germany,1500
FRA,Frankfurt,Germany,EDI,Edinburgh,UK,3888
FRA,Frankfurt,Germany,FCO,Rome (IT),Italy,2074
FRA,Frankfurt,Germany,GOT,Goteborg,Sweden,288
FRA,Frankfurt,Germany,HAJ,Hanover,Germany,7200
FRA,Frankfurt,Germany,AMS,Amsterdam,Netherlands,9760
FRA,Frankfurt,Germany,CDG,Paris,France,17080
FRA,Frankfurt,Germany,DEL,Delhi,India,12400
FRA,Frankfurt,Germany,DTW,Detroit,USA,7440
FRA,Frankfurt,Germany,FCO,Rome (IT),Italy,1500
FRA,Frankfurt,Germany,GOJ,Nizhny Novgorod,Russian Federation,2016
FRA,Frankfurt,Germany,HAM,Hamburg,Germany,5612
FRA,Frankfurt,Germany,MAN,Manchester (GB),UK,12672
FRA,Frankfurt,Germany,OTP,Bucharest,Romania,2074
FRA,Frankfurt,Germany,PMI,Palma de Mallorca,Spain,2304
FRA,Frankfurt,Germany,VIE,Vienna,Austria,8540
FRA,Frankfurt,Germany,ZRH,Zurich,Switzerland,10858
GOJ,Nizhny Novgorod,Russian Federation,FRA,Frankfurt,Germany,1872
GOJ,Nizhny Novgorod,Russian Federation,PEE,Perm,Russian Federation,2016
FRA,Frankfurt,Germany,LCY,London (GB),UK,4000
FRA,Frankfurt,Germany,LHR,London (GB),UK,32832
FRA,Frankfurt,Germany,MLA,Malta,Malta,2250
HAM,Hamburg,Germany,CDG,Paris,France,976
HAM,Hamburg,Germany,FRA,Frankfurt,Germany,4758
HAM,Hamburg,Germany,STR,Stuttgart,Germany,26352
FRA,Frankfurt,Germany,NRT,Tokyo,Japan,12400
FRA,Frankfurt,Germany,NUE,Nuremberg,Germany,340
FRA,Frankfurt,Germany,OSL,Oslo,Norway,13950
FRA,Frankfurt,Germany,SOF,Sofia,Bulgaria,144
FRA,Frankfurt,Germany,STR,Stuttgart,Germany,9792
LEJ,Leipzig/Halle,Germany,DUS,Duesseldorf,Germany,3772
GOT,Goteborg,Sweden,FRA,Frankfurt,Germany,288
MAN,Manchester (GB),UK,FRA,Frankfurt,Germany,12672
MUC,Munich,Germany,BCN,Barcelona (ES),Spain,2016
MUC,Munich,Germany,BSL,Euroairport,Switzerland,4450
HAJ,Hanover,Germany,FRA,Frankfurt,Germany,8352
HAJ,Hanover,Germany,MUC,Munich,Germany,160
HAJ,Hanover,Germany,MUC,Munich,Germany,8540
HAM,Hamburg,Germany,CGN,Cologne/Bonn,Germany,200
MUC,Munich,Germany,ESB,Ankara,Turkey,6912
KBP,Kiev,Ukraine,MUC,Munich,Germany,300
LCY,London (GB),UK,FRA,Frankfurt,Germany,4000
LHR,London (GB),UK,DUS,Duesseldorf,Germany,800
MUC,Munich,Germany,OLB,Olbia,Italy,320
MUC,Munich,Germany,PRG,Prague,Czech Republic,3100
LHR,London (GB),UK,FRA,Frankfurt,Germany,32832
MAD,Madrid,Spain,STR,Stuttgart,Germany,1550
MLA,Malta,Malta,FRA,Frankfurt,Germany,2250
MUC,Munich,Germany,ARN,Stockholm,Sweden,2800
MUC,Munich,Germany,WAW,Warsaw,Poland,1900
MXP,Milan,Italy,STR,Stuttgart,Germany,2400
OLB,Olbia,Italy,MUC,Munich,Germany,320
OTP,Bucharest,Romania,FRA,Frankfurt,Germany,2074
PEE,Perm,Russian Federation,GOJ,Nizhny Novgorod,Russian Federation,1872
PMI,Palma de Mallorca,Spain,FRA,Frankfurt,Germany,2304
PRG,Prague,Czech Republic,DUS,Duesseldorf,Germany,2700
PRG,Prague,Czech Republic,MUC,Munich,Germany,3100
MUC,Munich,Germany,EWR,New York,USA,3294
MUC,Munich,Germany,FLR,Florence (IT),Italy,4450
MUC,Munich,Germany,HAJ,Hanover,Germany,160
MUC,Munich,Germany,HAJ,Hanover,Germany,7686
MUC,Munich,Germany,KBP,Kiev,Ukraine,300
STR,Stuttgart,Germany,HAM,Hamburg,Germany,26352
STR,Stuttgart,Germany,MXP,Milan,Italy,2400
TXL,Berlin,Germany,DUS,Duesseldorf,Germany,25742
VIE,Vienna,Austria,FRA,Frankfurt,Germany,8540
MUC,Munich,Germany,NRT,Tokyo,Japan,2160
MUC,Munich,Germany,TXL,Berlin,Germany,29232
MUC,Munich,Germany,VIE,Vienna,Austria,1760
NCE,Nice,France,DUS,Duesseldorf,Germany,200
NRT,Tokyo,Japan,FRA,Frankfurt,Germany,12400
NRT,Tokyo,Japan,MUC,Munich,Germany,1920
NUE,Nuremberg,Germany,FRA,Frankfurt,Germany,340
OSL,Oslo,Norway,FRA,Frankfurt,Germany,13950
SOF,Sofia,Bulgaria,FRA,Frankfurt,Germany,144
STR,Stuttgart,Germany,BRU,Brussels,Belgium,3036
WAW,Warsaw,Poland,MUC,Munich,Germany,1900
ZRH,Zurich,Switzerland,FRA,Frankfurt,Germany,10858
STR,Stuttgart,Germany,FRA,Frankfurt,Germany,9792
STR,Stuttgart,Germany,MAD,Madrid,Spain,1550
STR,Stuttgart,Germany,VIE,Vienna,Austria,1242
TXL,Berlin,Germany,CGN,Cologne/Bonn,Germany,24034
TXL,Berlin,Germany,MUC,Munich,Germany,29520
TXL,Berlin,Germany,ZRH,Zurich,Switzerland,3300
VIE,Vienna,Austria,MUC,Munich,Germany,1760
VIE,Vienna,Austria,STR,Stuttgart,Germany,1242
ZRH,Zurich,Switzerland,TXL,Berlin,Germany,3300
AMS,Amsterdam,Netherlands,FRA,Frankfurt,Germany,80
AMS,Amsterdam,Netherlands,MUC,Munich,Germany,5950
ARN,Stockholm,Sweden,MUC,Munich,Germany,50
BKK,Bangkok,Thailand,SGN,Ho Chi Minh City,Viet Nam,5200
BRU,Brussels,Belgium,MUC,Munich,Germany,184
CGN,Cologne/Bonn,Germany,FRA,Frankfurt,Germany,4900
DRS,Dresden,Germany,FRA,Frankfurt,Germany,70
FMO,Muenster/Osnabrueck,Germany,MUC,Munich,Germany,4278
FRA,Frankfurt,Germany,AMS,Amsterdam,Netherlands,80
FRA,Frankfurt,Germany,CGN,Cologne/Bonn,Germany,4900
FRA,Frankfurt,Germany,DRS,Dresden,Germany,70
FRA,Frankfurt,Germany,HEL,Helsinki,Finland,250
FRA,Frankfurt,Germany,IAD,Washington,USA,12400
FRA,Frankfurt,Germany,JFK,New York,USA,7440
FRA,Frankfurt,Germany,PRG,Prague,Czech Republic,2440
FRA,Frankfurt,Germany,TIP,Tripoli,Libya,1872
FRA,Frankfurt,Germany,TLS,Toulouse,France,6020
FRA,Frankfurt,Germany,TRN,Turin,Italy,4080
FRA,Frankfurt,Germany,WAW,Warsaw,Poland,864
HAM,Hamburg,Germany,MUC,Munich,Germany,400
HEL,Helsinki,Finland,FRA,Frankfurt,Germany,250
IAD,Washington,USA,FRA,Frankfurt,Germany,12400
JFK,New York,USA,FRA,Frankfurt,Germany,7440
LEJ,Leipzig/Halle,Germany,MUC,Munich,Germany,1242
MUC,Munich,Germany,AMS,Amsterdam,Netherlands,5950
MUC,Munich,Germany,ARN,Stockholm,Sweden,50
MUC,Munich,Germany,BRU,Brussels,Belgium,184
MUC,Munich,Germany,FMO,Muenster/Osnabrueck,Germany,4278
MUC,Munich,Germany,HAM,Hamburg,Germany,400
MUC,Munich,Germany,LEJ,Leipzig/Halle,Germany,1242
MUC,Munich,Germany,STR,Stuttgart,Germany,5850
PRG,Prague,Czech Republic,FRA,Frankfurt,Germany,2440
SGN,Ho Chi Minh City,Viet Nam,BKK,Bangkok,Thailand,5200
STR,Stuttgart,Germany,MUC,Munich,Germany,5850
TIP,Tripoli,Libya,FRA,Frankfurt,Germany,1872
TLS,Toulouse,France,FRA,Frankfurt,Germany,6020
TRN,Turin,Italy,FRA,Frankfurt,Germany,4080
WAW,Warsaw,Poland,FRA,Frankfurt,Germany,864
ARN,Stockholm,Sweden,FRA,Frankfurt,Germany,2016
ATH,Athens (GR),Greece,MUC,Munich,Germany,8928
BEG,Belgrade,Yugoslavia,MUC,Munich,Germany,288
BLQ,Bologna,Italy,FRA,Frankfurt,Germany,144
BOM,Mumbai,India,FRA,Frankfurt,Germany,12400
BRE,Bremen,Germany,MUC,Munich,Germany,3850
CAI,Cairo,Egypt,DMM,Dammam (SA) 00,Saudi Arabia,3120
CDG,Paris,France,STR,Stuttgart,Germany,3050
DMM,Dammam (SA) 00,Saudi Arabia,CAI,Cairo,Egypt,3120
DRS,Dresden,Germany,MUC,Munich,Germany,6350
DUS,Duesseldorf,Germany,NCE,Nice,France,280
DUS,Duesseldorf,Germany,NUE,Nuremberg,Germany,184
DUS,Duesseldorf,Germany,VCE,Venice,Italy,400
FAO,Faro,Portugal,FRA,Frankfurt,Germany,1152
FAO,Faro,Portugal,FRA,Frankfurt,Germany,1000
FCO,Rome (IT),Italy,FRA,Frankfurt,Germany,18000
FRA,Frankfurt,Germany,ARN,Stockholm,Sweden,2016
FRA,Frankfurt,Germany,BLQ,Bologna,Italy,144
FRA,Frankfurt,Germany,BOM,Mumbai,India,12400
FRA,Frankfurt,Germany,FAO,Faro,Portugal,1152
FRA,Frankfurt,Germany,FAO,Faro,Portugal,1000
FRA,Frankfurt,Germany,FCO,Rome (IT),Italy,17856
FRA,Frankfurt,Germany,LOS,Lagos,Nigeria,7440
FRA,Frankfurt,Germany,PVG,Shanghai,China,12400
FRA,Frankfurt,Germany,STR,Stuttgart,Germany,6710
FRA,Frankfurt,Germany,TXL,Berlin,Germany,34848
FRA,Frankfurt,Germany,ZAG,Zagreb,Croatia,4464
KBP,Kiev,Ukraine,MUC,Munich,Germany,1750
LOS,Lagos,Nigeria,FRA,Frankfurt,Germany,7440
MRS,Marseille,France,MUC,Munich,Germany,5400
MUC,Munich,Germany,ATH,Athens (GR),Greece,8928
MUC,Munich,Germany,BEG,Belgrade,Yugoslavia,288
MUC,Munich,Germany,BRE,Bremen,Germany,3850
BCN,Barcelona (ES),Spain,DUS,Duesseldorf,Germany,2160
BKK,Bangkok,Thailand,FRA,Frankfurt,Germany,17600
BLR,Bengaluru,India,FRA,Frankfurt,Germany,3120
CDG,Paris,France,DUS,Duesseldorf,Germany,3650
CDG,Paris,France,MUC,Munich,Germany,1008
CGK,Jakarta,Indonesia,SIN,Singapore,Singapore,12400
CGN,Cologne/Bonn,Germany,MUC,Munich,Germany,1750
CMN,Casablanca,Morocco,FRA,Frankfurt,Germany,4464
MUC,Munich,Germany,DRS,Dresden,Germany,6350
MUC,Munich,Germany,FRA,Frankfurt,Germany,240
MUC,Munich,Germany,KBP,Kiev,Ukraine,1750
DUS,Duesseldorf,Germany,BCN,Barcelona (ES),Spain,2160
DUS,Duesseldorf,Germany,CDG,Paris,France,3650
DUS,Duesseldorf,Germany,FRA,Frankfurt,Germany,11590
DUS,Duesseldorf,Germany,GOT,Goteborg,Sweden,1350
DUS,Duesseldorf,Germany,STR,Stuttgart,Germany,14450
DUS,Duesseldorf,Germany,WAW,Warsaw,Poland,2700
FCO,Rome (IT),Italy,MUC,Munich,Germany,1050
FCO,Rome (IT),Italy,MUC,Munich,Germany,6624
FRA,Frankfurt,Germany,BKK,Bangkok,Thailand,17600
FRA,Frankfurt,Germany,BLR,Bengaluru,India,3360
MUC,Munich,Germany,MRS,Marseille,France,5400
MUC,Munich,Germany,SVO,Moscow,Russian Federation,4464
MUC,Munich,Germany,TXL,Berlin,Germany,200
FRA,Frankfurt,Germany,CMN,Casablanca,Morocco,4464
FRA,Frankfurt,Germany,DUS,Duesseldorf,Germany,10858
FRA,Frankfurt,Germany,GVA,Geneva,Switzerland,4400
FRA,Frankfurt,Germany,HOQ,Hof,Germany,3450
NCE,Nice,France,DUS,Duesseldorf,Germany,280
NUE,Nuremberg,Germany,DUS,Duesseldorf,Germany,184
FRA,Frankfurt,Germany,KTW,Katowice,Poland,70
FRA,Frankfurt,Germany,KWI,Kuwait,Kuwait,4080
PVG,Shanghai,China,FRA,Frankfurt,Germany,12400
STR,Stuttgart,Germany,CDG,Paris,France,3050
STR,Stuttgart,Germany,FRA,Frankfurt,Germany,6710
SVO,Moscow,Russian Federation,MUC,Munich,Germany,4464
TXL,Berlin,Germany,FRA,Frankfurt,Germany,34416
TXL,Berlin,Germany,MUC,Munich,Germany,200
VCE,Venice,Italy,DUS,Duesseldorf,Germany,400
ZAG,Zagreb,Croatia,FRA,Frankfurt,Germany,4464
FRA,Frankfurt,Germany,MUC,Munich,Germany,32688
FRA,Frankfurt,Germany,MXP,Milan,Italy,9760
FRA,Frankfurt,Germany,OPO,Porto,Portugal,13392
FRA,Frankfurt,Germany,SIN,Singapore,Singapore,12400
FRA,Frankfurt,Germany,SVO,Moscow,Russian Federation,22320
FRA,Frankfurt,Germany,WAW,Warsaw,Poland,10492
FRA,Frankfurt,Germany,YVR,Vancouver,Canada,12400
GOT,Goteborg,Sweden,DUS,Duesseldorf,Germany,1350
GVA,Geneva,Switzerland,FRA,Frankfurt,Germany,4400
HOQ,Hof,Germany,FRA,Frankfurt,Germany,3450
KTW,Katowice,Poland,FRA,Frankfurt,Germany,70
KWI,Kuwait,Kuwait,FRA,Frankfurt,Germany,4320
LYS,Lyon,France,MUC,Munich,Germany,6200
MUC,Munich,Germany,CDG,Paris,France,1008
MUC,Munich,Germany,CGN,Cologne/Bonn,Germany,1750
MUC,Munich,Germany,FCO,Rome (IT),Italy,1050
MUC,Munich,Germany,FCO,Rome (IT),Italy,6624
MUC,Munich,Germany,FRA,Frankfurt,Germany,32256
MUC,Munich,Germany,LYS,Lyon,France,6200
MUC,Munich,Germany,MXP,Milan,Italy,1680
MUC,Munich,Germany,VIE,Vienna,Austria,1350
MXP,Milan,Italy,FRA,Frankfurt,Germany,9760
MXP,Milan,Italy,MUC,Munich,Germany,1680
OPO,Porto,Portugal,FRA,Frankfurt,Germany,13392
SIN,Singapore,Singapore,CGK,Jakarta,Indonesia,12400
SIN,Singapore,Singapore,FRA,Frankfurt,Germany,12400
STR,Stuttgart,Germany,DUS,Duesseldorf,Germany,14450
SVO,Moscow,Russian Federation,FRA,Frankfurt,Germany,22320
VIE,Vienna,Austria,MUC,Munich,Germany,1350
WAW,Warsaw,Poland,DUS,Duesseldorf,Germany,2700
WAW,Warsaw,Poland,FRA,Frankfurt,Germany,10492
YVR,Vancouver,Canada,FRA,Frankfurt,Germany,12400
AXA,Anguilla,"Anguilla, Leeward Islands",NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",171
NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",AXA,Anguilla,"Anguilla, Leeward Islands",171
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",SJU,San Juan (PR),Puerto Rico,333
SJU,San Juan (PR),Puerto Rico,ANU,Antigua,"Antigua and Barbuda, Leeward Islands",148
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",AXA,Anguilla,"Anguilla, Leeward Islands",814
AXA,Anguilla,"Anguilla, Leeward Islands",ANU,Antigua,"Antigua and Barbuda, Leeward Islands",814
BGI,Barbados,Barbados,SLU,St Lucia,Saint Lucia,5587
EIS,Beef Island,"Virgin Islands, British",SJU,San Juan (PR),Puerto Rico,1550
SLU,St Lucia,Saint Lucia,BGI,Barbados,Barbados,5735
SVD,St Vincent,St Vincent and the Grenadines,BGI,Barbados,Barbados,1550
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",SVD,St Vincent,St Vincent and the Grenadines,1147
BGI,Barbados,Barbados,DOM,Dominica,Dominica,1147
BGI,Barbados,Barbados,GEO,Georgetown,Guyana,1147
DOM,Dominica,Dominica,BGI,Barbados,Barbados,1147
GEO,Georgetown,Guyana,BGI,Barbados,Barbados,1147
SVD,St Vincent,St Vincent and the Grenadines,ANU,Antigua,"Antigua and Barbuda, Leeward Islands",1147
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",EIS,Beef Island,"Virgin Islands, British",148
BGI,Barbados,Barbados,TAB,Tobago,Trinidad and Tobago,1147
EIS,Beef Island,"Virgin Islands, British",ANU,Antigua,"Antigua and Barbuda, Leeward Islands",333
DCF,Dominica,Dominica,SLU,St Lucia,Saint Lucia,589
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",SLU,St Lucia,Saint Lucia,3441
EIS,Beef Island,"Virgin Islands, British",SXM,St Maarten,Netherlands Antilles,1147
EIS,Beef Island,"Virgin Islands, British",SXM,St Maarten,Netherlands Antilles,1550
POS,Port of Spain,Trinidad and Tobago,SLU,St Lucia,Saint Lucia,1147
SLU,St Lucia,Saint Lucia,DCF,Dominica,Dominica,589
SLU,St Lucia,Saint Lucia,POS,Port of Spain,Trinidad and Tobago,1147
SVD,St Vincent,St Vincent and the Grenadines,SLU,St Lucia,Saint Lucia,148
SXM,St Maarten,Netherlands Antilles,EIS,Beef Island,"Virgin Islands, British",1147
SXM,St Maarten,Netherlands Antilles,STT,St Thomas Island,"Virgin Islands, US",1550
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",DOM,Dominica,Dominica,1147
SJU,San Juan (PR),Puerto Rico,SXM,St Maarten,Netherlands Antilles,1147
SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",SXM,St Maarten,Netherlands Antilles,1550
SLU,St Lucia,Saint Lucia,ANU,Antigua,"Antigua and Barbuda, Leeward Islands",2294
STT,St Thomas Island,"Virgin Islands, US",SXM,St Maarten,Netherlands Antilles,1147
SXM,St Maarten,Netherlands Antilles,SJU,San Juan (PR),Puerto Rico,1147
SXM,St Maarten,Netherlands Antilles,SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",1550
SXM,St Maarten,Netherlands Antilles,STT,St Thomas Island,"Virgin Islands, US",1147
BGI,Barbados,Barbados,GND,Grenada,"Grenada, Windward Islands",4588
DOM,Dominica,Dominica,ANU,Antigua,"Antigua and Barbuda, Leeward Islands",2294
GND,Grenada,"Grenada, Windward Islands",BGI,Barbados,Barbados,5735
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",589
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",SXM,St Maarten,Netherlands Antilles,2294
NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",ANU,Antigua,"Antigua and Barbuda, Leeward Islands",589
SXM,St Maarten,Netherlands Antilles,ANU,Antigua,"Antigua and Barbuda, Leeward Islands",2294
TAB,Tobago,Trinidad and Tobago,GND,Grenada,"Grenada, Windward Islands",1147
AXA,Anguilla,"Anguilla, Leeward Islands",STT,St Thomas Island,"Virgin Islands, US",814
STT,St Thomas Island,"Virgin Islands, US",AXA,Anguilla,"Anguilla, Leeward Islands",814
STX,St Croix Island,"Virgin Islands, US",SXM,St Maarten,Netherlands Antilles,1147
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",2294
SXM,St Maarten,Netherlands Antilles,STX,St Croix Island,"Virgin Islands, US",1147
NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",ANU,Antigua,"Antigua and Barbuda, Leeward Islands",1147
SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",ANU,Antigua,"Antigua and Barbuda, Leeward Islands",2294
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",PTP,Pointe-a-Pitre,Guadeloupe,1178
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",SDQ,Santo Domingo (DO),Dominican Republic,333
DCF,Dominica,Dominica,PTP,Pointe-a-Pitre,Guadeloupe,1178
PTP,Pointe-a-Pitre,Guadeloupe,ANU,Antigua,"Antigua and Barbuda, Leeward Islands",1178
PTP,Pointe-a-Pitre,Guadeloupe,DCF,Dominica,Dominica,1178
SDQ,Santo Domingo (DO),Dominican Republic,ANU,Antigua,"Antigua and Barbuda, Leeward Islands",333
SLU,St Lucia,Saint Lucia,DOM,Dominica,Dominica,1147
POS,Port of Spain,Trinidad and Tobago,SVD,St Vincent,St Vincent and the Grenadines,1147
POS,Port of Spain,Trinidad and Tobago,TAB,Tobago,Trinidad and Tobago,1147
STT,St Thomas Island,"Virgin Islands, US",EIS,Beef Island,"Virgin Islands, British",1550
TAB,Tobago,Trinidad and Tobago,POS,Port of Spain,Trinidad and Tobago,1147
BGI,Barbados,Barbados,SVD,St Vincent,St Vincent and the Grenadines,5735
EIS,Beef Island,"Virgin Islands, British",NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",1147
GND,Grenada,"Grenada, Windward Islands",POS,Port of Spain,Trinidad and Tobago,3441
POS,Port of Spain,Trinidad and Tobago,GND,Grenada,"Grenada, Windward Islands",3441
SVD,St Vincent,St Vincent and the Grenadines,BGI,Barbados,Barbados,5587
EIS,Beef Island,"Virgin Islands, British",SJU,San Juan (PR),Puerto Rico,148
NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",EIS,Beef Island,"Virgin Islands, British",1550
SJU,San Juan (PR),Puerto Rico,EIS,Beef Island,"Virgin Islands, British",1480
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",NEV,Nevis,"Saint Kitts and Nevis, Leeward Islands",1550
ANU,Antigua,"Antigua and Barbuda, Leeward Islands",SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",1550
BGI,Barbados,Barbados,POS,Port of Spain,Trinidad and Tobago,1147
GND,Grenada,"Grenada, Windward Islands",SVD,St Vincent,St Vincent and the Grenadines,1147
SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",ANU,Antigua,"Antigua and Barbuda, Leeward Islands",1550
SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",SXM,St Maarten,Netherlands Antilles,2294
SVD,St Vincent,St Vincent and the Grenadines,GND,Grenada,"Grenada, Windward Islands",2294
SXM,St Maarten,Netherlands Antilles,SKB,St Kitts,"Saint Kitts and Nevis, Leeward Islands",2294
LGW,London (GB),UK,FNA,Freetown,Sierra Leone,740
BJL,Banjul,Gambia,FNA,Freetown,Sierra Leone,1752
FNA,Freetown,Sierra Leone,BJL,Banjul,Gambia,1752
BJL,Banjul,Gambia,LGW,London (GB),UK,876
FNA,Freetown,Sierra Leone,LGW,London (GB),UK,876
LGW,London (GB),UK,BJL,Banjul,Gambia,876
FNC,Funchal,Portugal,PXO,Porto Santo,Portugal,600
